TrainingRowId,SourceProject,SourceRowId,Caller,CallerSignature,Callee,CalleeSignature,Line,MethodName,ManualLabel,AnnotationConfidence,AnnotationRationale
106,Thunderbird,9013,com.fsck.k9.view.RecipientSelectView#onRecipientAddressCopy,com.fsck.k9.view.RecipientSelectView#onRecipientAddressCopy(com.fsck.k9.view.RecipientSelectView$Recipient),com.fsck.k9.mail.Address#toString,com.fsck.k9.mail.Address#toString(),494,toString,Compute/Transform,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/view/RecipientSelectView.java:494 shows ""String nameAndEmailAddress = currentRecipient.address.toString();"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=toString, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=ASSIGNED, ReturnType=java.lang.String, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=false."
107,Thunderbird,3549,com.fsck.k9.mailstore.MessageViewInfoExtractor#addMessageHeaderText,"com.fsck.k9.mailstore.MessageViewInfoExtractor#addMessageHeaderText(java.lang.StringBuilder,com.fsck.k9.mail.Message)",com.fsck.k9.mail.Address#toString,com.fsck.k9.mail.Address#toString(com.fsck.k9.mail.Address[]),456,toString,Compute/Transform,High,"Source app/core/src/main/java/com/fsck/k9/mailstore/MessageViewInfoExtractor.java:456 shows ""text.append(Address.toString(cc));"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=toString, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=PASSED_AS_ARGUMENT, ReturnType=void, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=false."
108,JPacman,524,nl.tudelft.jpacman.npc.ghost.Pinky#nextAiMove,nl.tudelft.jpacman.npc.ghost.Pinky#nextAiMove(),nl.tudelft.jpacman.npc.ghost.Navigation#shortestPath,"nl.tudelft.jpacman.npc.ghost.Navigation#shortestPath(nl.tudelft.jpacman.board.Square,nl.tudelft.jpacman.board.Square,nl.tudelft.jpacman.board.Unit)",101,shortestPath,Compute/Transform,High,"Source src/main/java/nl/tudelft/jpacman/npc/ghost/Pinky.java:101 shows ""List<Direction> path = Navigation.shortestPath(getSquare(), destination, this);"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=shortestPath, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=ASSIGNED, ReturnType=java.util.List, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=true."
109,PetClinic,448,org.springframework.samples.petclinic.owner.PetControllerTests#setup,org.springframework.samples.petclinic.owner.PetControllerTests#setup(),org.springframework.samples.petclinic.model.BaseEntity#setId,org.springframework.samples.petclinic.model.BaseEntity#setId(java.lang.Integer),79,setId,Command/Mutate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:79 shows ""pet.setId(TEST_PET_ID);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=setId, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=WRITES_FIELD|ASSIGNS_VARIABLE, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
110,JPacman,603,nl.tudelft.jpacman.sprite.ImageSprite#newImage,"nl.tudelft.jpacman.sprite.ImageSprite#newImage(int,int)",java.awt.GraphicsEnvironment#getLocalGraphicsEnvironment,java.awt.GraphicsEnvironment#getLocalGraphicsEnvironment(),65,getLocalGraphicsEnvironment,Query/Retrieve,High,"Source src/main/java/nl/tudelft/jpacman/sprite/ImageSprite.java:65 shows ""GraphicsConfiguration gc = GraphicsEnvironment"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getLocalGraphicsEnvironment, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=java.awt.GraphicsEnvironment, ResultUsageKind=ASSIGNED|CHAINED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
111,JPacman,308,nl.tudelft.jpacman.level.MapParser#parseMap,nl.tudelft.jpacman.level.MapParser#parseMap(char[][]),nl.tudelft.jpacman.level.LevelFactory#createLevel,"nl.tudelft.jpacman.level.LevelFactory#createLevel(nl.tudelft.jpacman.board.Board,java.util.List,java.util.List)",76,createLevel,Creational,High,"Source src/main/java/nl/tudelft/jpacman/level/MapParser.java:76 shows ""return levelCreator.createLevel(board, ghosts, startPositions);"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=createLevel, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=true, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=RETURNS_VALUE|RETURNS_NEW_OBJECT."
112,Thunderbird,8439,com.fsck.k9.ui.messageview.AttachmentView#onFinishInflate,com.fsck.k9.ui.messageview.AttachmentView#onFinishInflate(),findViewById,findViewById(<unknown>),54,findViewById,Query/Retrieve,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/ui/messageview/AttachmentView.java:54 shows ""attachmentType = findViewById(R.id.attachment_type);"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=findViewById, NamePattern=query, CalleeNameAction=FINDER, IsVoidCall=true, ReturnType=void, ResultUsageKind=ASSIGNED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
113,JPacman,254,nl.tudelft.jpacman.level.Level#start,nl.tudelft.jpacman.level.Level#start(),nl.tudelft.jpacman.level.Level#isInProgress,nl.tudelft.jpacman.level.Level#isInProgress(),203,isInProgress,Validate/Guard,High,"Source src/main/java/nl/tudelft/jpacman/level/Level.java:203 shows ""if (isInProgress()) {"". Label: Validate/Guard. The call-site invokes validation, checking, assertion, or error-registration behavior in the source code. Selected feature evidence: MethodName=isInProgress, CalleeNameAction=EXISTENCE_CHECK, NameContainsValidate=false, NameContainsCheck=false, CalleeLooksValidatorMethod=true, ResultUsageKind=USED_IN_CONDITION."
114,Thunderbird,7891,com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.String#substring,java.lang.String#substring(int),288,substring,Compute/Transform,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/ui/compose/QuotedMessagePresenter.java:288 shows ""quotedHTML.append(text.substring(bodyOffset + bodyLength));"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=substring, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=PASSED_AS_ARGUMENT, ReturnType=java.lang.String, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=false."
115,Thunderbird,4521,com.fsck.k9.message.MessageBuilder#buildIdentityHeader,"com.fsck.k9.message.MessageBuilder#buildIdentityHeader(com.fsck.k9.mail.internet.TextBody,com.fsck.k9.mail.internet.TextBody)",build,build(),217,build,Creational,High,"Source app/core/src/main/java/com/fsck/k9/message/MessageBuilder.java:217 shows ""return new IdentityHeaderBuilder()"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=build, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=true, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
116,PetClinic,723,org.springframework.samples.petclinic.system.CrashControllerIntegrationTests#testTriggerExceptionJson,org.springframework.samples.petclinic.system.CrashControllerIntegrationTests#testTriggerExceptionJson(),org.springframework.boot.resttestclient.TestRestTemplate#exchange,org.springframework.boot.resttestclient.TestRestTemplate#exchange(org.springframework.samples.petclinic.system.CrashControllerIntegrationTests$1),63,exchange,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/system/CrashControllerIntegrationTests.java:63 shows ""ResponseEntity<Map<String, Object>> resp = rest.exchange("". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=exchange, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=10, CallerClassFanOut=6, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
117,Thunderbird,709,com.fsck.k9.controller.MessagingController#sendPendingMessagesSynchronous,com.fsck.k9.controller.MessagingController#sendPendingMessagesSynchronous(com.fsck.k9.Account),com.fsck.k9.controller.MessagingController#getListeners,com.fsck.k9.controller.MessagingController#getListeners(),1485,getListeners,Query/Retrieve,High,"Source app/core/src/main/java/com/fsck/k9/controller/MessagingController.java:1485 shows ""for (MessagingListener l : getListeners()) {"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getListeners, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=java.util.Set, ResultUsageKind=OTHER_USED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=true, ReturnsOptional=false."
118,PetClinic,1040,org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName,org.springframework.samples.petclinic.service.ClinicServiceTests#shouldUpdatePetName(),assertThat,assertThat(java.lang.String),201,assertThat,Validate/Guard,High,"Source src/test/java/org/springframework/samples/petclinic/service/ClinicServiceTests.java:201 shows ""assertThat(pet7.getName()).isEqualTo(newName);"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=assertThat, CalleeNameAction=VALIDATOR, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
119,Thunderbird,8339,com.fsck.k9.ui.messagelist.MessageListHandler#folderLoading,"com.fsck.k9.ui.messagelist.MessageListHandler#folderLoading(long,boolean)",sendMessage,sendMessage(<unknown>),32,sendMessage,Notify/Publish,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/ui/messagelist/MessageListHandler.java:32 shows ""sendMessage(msg);"". Label: Notify/Publish. The call-site signals observers, publishes state, or dispatches a message/event to dependent code. Selected feature evidence: MethodName=sendMessage, CalleeNameAction=NOTIFICATION, NameStartsWithNotify=false, NameStartsWithPublish=false, NameStartsWithSend=true, ReceiverLooksLikeEventBus=false, ReceiverLooksLikeObserverPublisher=false, ReceiverLooksLikeListenerRegistry=false, AnyArgumentLooksLikeEvent=false, AnyArgumentLooksLikeMessage=true."
120,PetClinic,71,org.springframework.samples.petclinic.owner.OwnerController#findPaginatedForOwnersLastName,"org.springframework.samples.petclinic.owner.OwnerController#findPaginatedForOwnersLastName(int,java.lang.String)",org.springframework.data.domain.PageRequest#of,"org.springframework.data.domain.PageRequest#of(int,int)",132,of,Creational,High,"Source src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java:132 shows ""Pageable pageable = PageRequest.of(page - 1, pageSize);"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=of, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=true, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
121,JPacman,745,nl.tudelft.jpacman.LauncherSmokeTest#smokeTest,nl.tudelft.jpacman.LauncherSmokeTest#smokeTest(),assertThat,assertThat(int),85,assertThat,Validate/Guard,High,"Source src/default-test/java/nl/tudelft/jpacman/LauncherSmokeTest.java:85 shows ""assertThat(player.getScore()).isEqualTo(120);"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=assertThat, CalleeNameAction=VALIDATOR, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
122,JPacman,103,nl.tudelft.jpacman.board.DirectionTest#testOppositeTwice,nl.tudelft.jpacman.board.DirectionTest#testOppositeTwice(),assertThat,assertThat(nl.tudelft.jpacman.board.Direction),36,assertThat,Validate/Guard,High,"Source src/test/java/nl/tudelft/jpacman/board/DirectionTest.java:36 shows ""assertThat(Direction.WEST.opposite().opposite()).isEqualTo(Direction.WEST);"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=assertThat, CalleeNameAction=VALIDATOR, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
123,JPacman,782,nl.tudelft.jpacman.Launcher#addSinglePlayerKeys,nl.tudelft.jpacman.Launcher#addSinglePlayerKeys(nl.tudelft.jpacman.ui.PacManUiBuilder),nl.tudelft.jpacman.ui.PacManUiBuilder#addKey,"nl.tudelft.jpacman.ui.PacManUiBuilder#addKey(java.lang.Integer,nl.tudelft.jpacman.ui.Action)",159,addKey,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/Launcher.java:159 shows ""builder.addKey(KeyEvent.VK_UP, moveTowardsDirection(Direction.NORTH))"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=addKey, CalleeNameAction=MUTATOR, IsVoidCall=false, MethodLooksMutator=true, CalleeLooksCommandMethod=false, CalleeBodySummary=RETURNS_VALUE, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
124,JPacman,700,nl.tudelft.jpacman.ui.PacManUiBuilder#addStartButton,nl.tudelft.jpacman.ui.PacManUiBuilder#addStartButton(nl.tudelft.jpacman.game.Game),java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",96,put,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/ui/PacManUiBuilder.java:96 shows ""buttons.put(START_CAPTION, game::start);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=put, CalleeNameAction=MUTATOR, IsVoidCall=false, MethodLooksMutator=false, CalleeLooksCommandMethod=false, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
