TrainingRowId,SourceProject,SourceRowId,Caller,CallerSignature,Callee,CalleeSignature,Line,MethodName,ManualLabel,AnnotationConfidence,AnnotationRationale
287,PetClinic,459,org.springframework.samples.petclinic.owner.PetControllerTests#testInitCreationForm,org.springframework.samples.petclinic.owner.PetControllerTests#testInitCreationForm(),org.springframework.test.web.servlet.MockMvc#perform,org.springframework.test.web.servlet.MockMvc#perform(),88,perform,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:88 shows ""mockMvc.perform(get(""/owners/{ownerId}/pets/new"", TEST_OWNER_ID))"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=perform, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=9, CallerClassFanOut=10, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
288,JPacman,406,nl.tudelft.jpacman.npc.ghost.NavigationTest#testCornerPath,nl.tudelft.jpacman.npc.ghost.NavigationTest#testCornerPath(),Mockito#mock,Mockito#mock(java.lang.Class),117,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/npc/ghost/NavigationTest.java:117 shows "".shortestPath(s1, s2, mock(Unit.class));"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED|PASSED_AS_ARGUMENT, InsideDelegationChain=true, HasChainedOrNestedDelegation=true."
289,Thunderbird,2398,com.fsck.k9.helper.ReplyToParserTest#getRecipientsToReplyAllTo_should_excludeDuplicates,com.fsck.k9.helper.ReplyToParserTest#getRecipientsToReplyAllTo_should_excludeDuplicates(),thenReturn,thenReturn(com.fsck.k9.mail.Address[]),138,thenReturn,Control/Orchestrate,Medium,"Source app/core/src/test/java/com/fsck/k9/helper/ReplyToParserTest.java:138 shows ""when(message.getReplyTo()).thenReturn(REPLY_TO_ADDRESSES);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=thenReturn, ReceiverCategory=chained_call, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
290,Thunderbird,7140,com.fsck.k9.activity.MessageCompose#createMessageBuilder,com.fsck.k9.activity.MessageCompose#createMessageBuilder(boolean),com.fsck.k9.activity.compose.AttachmentPresenter#getAttachments,com.fsck.k9.activity.compose.AttachmentPresenter#getAttachments(),718,getAttachments,Query/Retrieve,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/MessageCompose.java:718 shows "".setAttachments(attachmentPresenter.getAttachments())"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getAttachments, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=java.util.List, ResultUsageKind=PASSED_AS_ARGUMENT, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=true, ReturnsOptional=false."
291,JPacman,420,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNoNearestUnit,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNoNearestUnit(),com.google.common.collect.Lists#newArrayList,com.google.common.collect.Lists#newArrayList(java.lang.String),140,newArrayList,Creational,High,"Source src/default-test/java/nl/tudelft/jpacman/npc/ghost/NavigationTest.java:140 shows ""Board b = parser.parseMap(Lists.newArrayList("" "")).getBoard();"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=newArrayList, CalleeNameAction=CREATION, IsFactoryLikeCall=false, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
292,PetClinic,582,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessUpdateFormSuccess,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessUpdateFormSuccess(),org.springframework.test.web.servlet.MockMvc#perform,org.springframework.test.web.servlet.MockMvc#perform(),174,perform,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:174 shows ""mockMvc"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=perform, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=8, CallerClassFanOut=10, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
293,PetClinic,748,org.springframework.samples.petclinic.system.CrashControllerIntegrationTests#testTriggerExceptionHtml,org.springframework.samples.petclinic.system.CrashControllerIntegrationTests#testTriggerExceptionHtml(),org.springframework.boot.resttestclient.TestRestTemplate#exchange,"org.springframework.boot.resttestclient.TestRestTemplate#exchange(java.lang.String,org.springframework.http.HttpEntity,java.lang.Class)",81,exchange,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/system/CrashControllerIntegrationTests.java:81 shows ""ResponseEntity<String> resp = rest.exchange(""http://localhost:"" + port + ""/oups"", HttpMethod.GET,"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=exchange, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=10, CallerClassFanOut=6, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
294,PetClinic,361,org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessUpdateOwnerFormHasErrors,org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessUpdateOwnerFormHasErrors(),post,"post(java.lang.String,int)",205,post,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/OwnerControllerTests.java:205 shows "".perform(post(""/owners/{ownerId}/edit"", TEST_OWNER_ID).param(""firstName"", ""Joe"")"". Label: Control/Orchestrate. The source call builds part of a MockMvc request inside a test flow, so it coordinates the exercised HTTP interaction rather than performing a data query. Selected feature evidence: MethodName=post, ReceiverCategory=controller, ResultUsageKind=CHAINED, PassedAsArgument=false, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
295,JPacman,653,nl.tudelft.jpacman.game.GameFactory#createSinglePlayerGame,"nl.tudelft.jpacman.game.GameFactory#createSinglePlayerGame(nl.tudelft.jpacman.level.Level,nl.tudelft.jpacman.points.PointCalculator)",nl.tudelft.jpacman.level.PlayerFactory#createPacMan,nl.tudelft.jpacman.level.PlayerFactory#createPacMan(),39,createPacMan,Creational,High,"Source src/main/java/nl/tudelft/jpacman/game/GameFactory.java:39 shows ""return new SinglePlayerGame(playerFactory.createPacMan(), level, pointCalculator);"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=createPacMan, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=true, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=RETURNS_VALUE|RETURNS_NEW_OBJECT."
296,Thunderbird,3675,com.fsck.k9.mailstore.AttachmentResolverTest#buildCidMap__onMultipartWithNoParts__shouldReturnEmptyMap,com.fsck.k9.mailstore.AttachmentResolverTest#buildCidMap__onMultipartWithNoParts__shouldReturnEmptyMap(),com.fsck.k9.mail.internet.MimeMultipart#newInstance,com.fsck.k9.mail.internet.MimeMultipart#newInstance(),52,newInstance,Creational,High,"Source app/core/src/test/java/com/fsck/k9/mailstore/AttachmentResolverTest.java:52 shows ""Multipart multipartBody = MimeMultipart.newInstance();"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=newInstance, CalleeNameAction=CREATION, IsFactoryLikeCall=false, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
297,PetClinic,548,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),andExpect,andExpect(),151,andExpect,Validate/Guard,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:151 shows ""mockMvc"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=andExpect, CalleeNameAction=OTHER, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
298,Thunderbird,196,com.fsck.k9.autocrypt.AutocryptHeaderTest#gossip_toRawHeaderString_returnsExpected,com.fsck.k9.autocrypt.AutocryptHeaderTest#gossip_toRawHeaderString_returnsExpected(),Assert#assertEquals,"Assert#assertEquals(java.lang.String,java.lang.String)",41,assertEquals,Validate/Guard,High,"Source app/core/src/test/java/com/fsck/k9/autocrypt/AutocryptHeaderTest.java:41 shows ""assertEquals(expected, autocryptHeaderString);"". Label: Validate/Guard. The call-site invokes validation, checking, assertion, or error-registration behavior in the source code. Selected feature evidence: MethodName=assertEquals, CalleeNameAction=VALIDATOR, NameContainsValidate=false, NameContainsCheck=false, CalleeLooksValidatorMethod=true, ResultUsageKind=IGNORED."
299,Thunderbird,4163,com.fsck.k9.message.extractors.MessagePreviewCreatorTest#createPreview_withEmptyTextPart,com.fsck.k9.message.extractors.MessagePreviewCreatorTest#createPreview_withEmptyTextPart(),com.fsck.k9.message.MessageCreationHelper#createEmptyPart,com.fsck.k9.message.MessageCreationHelper#createEmptyPart(java.lang.String),49,createEmptyPart,Creational,High,"Source app/core/src/test/java/com/fsck/k9/message/extractors/MessagePreviewCreatorTest.java:49 shows ""Part textPart = createEmptyPart(""text/plain"");"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=createEmptyPart, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=true, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=RETURNS_VALUE|RETURNS_NEW_OBJECT."
300,JPacman,185,nl.tudelft.jpacman.level.LevelTest#registerSecondPlayer,nl.tudelft.jpacman.level.LevelTest#registerSecondPlayer(),Mockito#mock,Mockito#mock(java.lang.Class),135,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/level/LevelTest.java:135 shows ""Player p1 = mock(Player.class);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
301,Thunderbird,6035,com.fsck.k9.activity.compose.AttachmentPresenter#addAttachmentAndStartLoader,com.fsck.k9.activity.compose.AttachmentPresenter#addAttachmentAndStartLoader(com.fsck.k9.activity.misc.Attachment),java.util.LinkedHashMap#put,"java.util.LinkedHashMap#put(android.net.Uri,com.fsck.k9.activity.misc.Attachment)",246,put,Command/Mutate,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/compose/AttachmentPresenter.java:246 shows ""attachments.put(attachment.uri, attachment);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=put, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=false, CalleeLooksCommandMethod=false, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
302,Thunderbird,6050,com.fsck.k9.activity.compose.AttachmentPresenter$11745#onLoadFinished,"com.fsck.k9.activity.compose.AttachmentPresenter$11745#onLoadFinished(Loader,com.fsck.k9.activity.misc.Attachment)",com.fsck.k9.activity.compose.attachments#put,com.fsck.k9.activity.compose.attachments#put(),305,put,Command/Mutate,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/compose/AttachmentPresenter.java:305 shows ""attachments.put(attachment.uri, attachment);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=put, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=false, CalleeLooksCommandMethod=false, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
303,JPacman,193,nl.tudelft.jpacman.level.LevelTest#registerThirdPlayer,nl.tudelft.jpacman.level.LevelTest#registerThirdPlayer(),Mockito#mock,Mockito#mock(java.lang.Class),151,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/level/LevelTest.java:151 shows ""Player p3 = mock(Player.class);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
304,Thunderbird,681,com.fsck.k9.controller.MessagingController#sendMessageBlocking,"com.fsck.k9.controller.MessagingController#sendMessageBlocking(com.fsck.k9.Account,com.fsck.k9.mail.Message)",com.fsck.k9.backend.api.Backend#sendMessage,com.fsck.k9.backend.api.Backend#sendMessage(com.fsck.k9.mail.Message),1409,sendMessage,Notify/Publish,High,"Source app/core/src/main/java/com/fsck/k9/controller/MessagingController.java:1409 shows ""backend.sendMessage(message);"". Label: Notify/Publish. The call-site signals observers, publishes state, or dispatches a message/event to dependent code. Selected feature evidence: MethodName=sendMessage, CalleeNameAction=NOTIFICATION, NameStartsWithNotify=false, NameStartsWithPublish=false, NameStartsWithSend=true, ReceiverLooksLikeEventBus=false, ReceiverLooksLikeObserverPublisher=false, ReceiverLooksLikeListenerRegistry=false, AnyArgumentLooksLikeEvent=false, AnyArgumentLooksLikeMessage=true."
